system:index,AFG,BGR,LTR,PFG,SHR,TRE,Total,latitude,longitude
14354,12,33,12,12,12,5,86,38.270521807466125,-109.3397474
14355,15,33,12,13,11,4,88,38.270521807466125,-109.3394779
14356,14,34,12,13,12,4,89,38.270521807466125,-109.3392084
14357,10,36,13,12,13,5,89,38.270521807466125,-109.3389389
14358,8,38,13,11,12,6,88,38.270521807466125,-109.3386694
14359,2,48,11,0,14,10,85,38.27025231288089,-109.4381129
14360,2,50,12,1,16,8,89,38.27025231288089,-109.4378434
14361,2,53,11,1,15,8,90,38.27025231288089,-109.4375739
14362,1,53,10,1,14,8,87,38.27025231288089,-109.4373044
14363,2,50,11,1,13,8,85,38.27025231288089,-109.4370349
14364,2,41,9,2,10,7,71,38.27025231288089,-109.4367654
14365,2,40,10,3,10,6,71,38.27025231288089,-109.4364959
14366,3,40,10,4,10,6,73,38.27025231288089,-109.4362264
14367,3,38,10,3,8,7,69,38.27025231288089,-109.4359569
14368,2,34,10,3,8,6,63,38.27025231288089,-109.4356874
14369,4,37,10,3,9,5,68,38.27025231288089,-109.4354179
14370,3,30,10,6,10,6,65,38.27025231288089,-109.4351484
14371,6,28,11,16,15,4,80,38.27025231288089,-109.434879
14372,18,20,10,18,20,2,88,38.27025231288089,-109.4346095
14373,6,21,11,30,22,4,94,38.27025231288089,-109.43434
14374,3,19,13,17,29,6,87,38.27025231288089,-109.4340705
14375,2,23,11,21,22,4,83,38.27025231288089,-109.433801
14376,0,34,11,12,23,5,85,38.27025231288089,-109.4335315
14377,1,36,11,3,15,9,75,38.27025231288089,-109.433262
14378,3,56,9,0,15,5,88,38.27025231288089,-109.4329925
14379,3,50,10,4,16,3,86,38.27025231288089,-109.432723
14380,3,48,11,6,16,1,85,38.27025231288089,-109.4324535
14381,4,48,12,6,18,1,89,38.27025231288089,-109.432184
14382,4,47,13,7,18,1,90,38.27025231288089,-109.4319145
14383,3,43,12,4,17,4,83,38.27025231288089,-109.431645
14384,1,38,11,2,15,9,76,38.27025231288089,-109.4313755
14385,1,37,11,0,13,12,74,38.27025231288089,-109.431106
14386,2,39,11,0,14,11,77,38.27025231288089,-109.4308365
14387,1,36,10,0,12,13,72,38.27025231288089,-109.430567
14388,1,35,11,0,11,16,74,38.27025231288089,-109.4302975
14389,1,31,12,0,10,18,72,38.27025231288089,-109.430028
14390,2,28,12,3,11,14,70,38.27025231288089,-109.4297586
14391,3,33,10,4,12,7,69,38.27025231288089,-109.4294891
14392,1,37,10,0,12,11,71,38.27025231288089,-109.4292196
14393,1,39,10,0,12,12,74,38.27025231288089,-109.4289501
14394,2,38,11,1,14,10,76,38.27025231288089,-109.4286806
14395,3,37,11,2,14,9,76,38.27025231288089,-109.4284111
14396,3,39,10,2,12,10,76,38.27025231288089,-109.4281416
14397,3,40,10,1,13,9,76,38.27025231288089,-109.4278721
14398,2,41,11,2,15,7,78,38.27025231288089,-109.4276026
14399,2,41,12,2,15,8,80,38.27025231288089,-109.4273331
14400,2,41,10,0,13,11,77,38.27025231288089,-109.4270636
14401,2,43,10,0,11,11,77,38.27025231288089,-109.4267941
14402,2,42,10,1,13,8,76,38.27025231288089,-109.4265246
14403,2,39,11,1,13,9,75,38.27025231288089,-109.4262551
14404,2,34,11,0,11,13,71,38.27025231288089,-109.4259856
14405,1,35,11,0,12,14,73,38.27025231288089,-109.4257161
14406,0,34,12,0,10,18,74,38.27025231288089,-109.4254466
14407,0,31,12,0,10,18,71,38.27025231288089,-109.4251771
14408,0,32,12,0,9,19,72,38.27025231288089,-109.4249077
14409,1,36,11,0,9,17,74,38.27025231288089,-109.4246382
14410,2,40,12,1,12,13,80,38.27025231288089,-109.4243687
14411,3,44,11,1,13,10,82,38.27025231288089,-109.4240992
14412,3,46,12,4,15,5,85,38.27025231288089,-109.4238297
14413,4,46,13,6,16,3,88,38.27025231288089,-109.4235602
14414,4,46,13,4,17,4,88,38.27025231288089,-109.4232907
14415,3,44,13,3,18,5,86,38.27025231288089,-109.4230212
14416,3,43,12,3,16,7,84,38.27025231288089,-109.4227517
14417,3,41,12,2,16,8,82,38.27025231288089,-109.4224822
14418,2,39,12,1,16,9,79,38.27025231288089,-109.4222127
14419,2,38,11,2,15,9,77,38.27025231288089,-109.4219432
14420,4,38,12,5,17,5,81,38.27025231288089,-109.4216737
14421,4,39,11,4,17,5,80,38.27025231288089,-109.4214042
14422,5,40,12,6,18,2,83,38.27025231288089,-109.4211347
14423,7,42,13,10,19,0,91,38.27025231288089,-109.4208652
14424,8,44,13,9,19,0,93,38.27025231288089,-109.4205957
14425,7,45,13,9,19,0,93,38.27025231288089,-109.4203262
14426,6,46,13,9,19,0,93,38.27025231288089,-109.4200568
14427,6,47,13,8,18,0,92,38.27025231288089,-109.4197873
14428,7,47,13,9,17,0,93,38.27025231288089,-109.4195178
14429,9,41,14,13,15,0,92,38.27025231288089,-109.4192483
14430,10,41,14,12,15,0,92,38.27025231288089,-109.4189788
14431,8,43,13,11,16,0,91,38.27025231288089,-109.4187093
14432,6,45,13,10,16,0,90,38.27025231288089,-109.4184398
14433,7,46,13,9,17,0,92,38.27025231288089,-109.4181703
14434,8,43,13,11,16,0,91,38.27025231288089,-109.4179008
14435,17,36,14,13,12,0,92,38.27025231288089,-109.4176313
14436,22,34,15,13,11,0,95,38.27025231288089,-109.4173618
14437,18,37,14,12,12,0,93,38.27025231288089,-109.4170923
14438,10,43,13,11,15,0,92,38.27025231288089,-109.4168228
14439,8,44,13,10,15,0,90,38.27025231288089,-109.4165533
14440,10,42,13,10,15,0,90,38.27025231288089,-109.4162838
14441,11,40,12,9,16,0,88,38.27025231288089,-109.4160143
14442,10,41,12,9,16,0,88,38.27025231288089,-109.4157448
14443,10,42,13,12,15,0,92,38.27025231288089,-109.4154753
14444,10,41,14,12,16,0,93,38.27025231288089,-109.4152058
14445,8,43,14,11,16,0,92,38.27025231288089,-109.4149364
14446,7,42,13,12,14,0,88,38.27025231288089,-109.4146669
14447,9,41,13,11,12,1,87,38.27025231288089,-109.4143974
14448,5,47,12,8,13,1,86,38.27025231288089,-109.4141279
14449,7,48,13,8,15,1,92,38.27025231288089,-109.4138584
14450,8,46,13,8,16,1,92,38.27025231288089,-109.4135889
14451,9,46,14,9,16,1,95,38.27025231288089,-109.4133194
14452,8,46,14,9,17,0,94,38.27025231288089,-109.4130499
14453,8,48,13,8,17,0,94,38.27025231288089,-109.4127804
14454,8,49,13,7,16,0,93,38.27025231288089,-109.4125109
14455,8,50,12,8,15,0,93,38.27025231288089,-109.4122414
14456,7,51,10,8,14,0,90,38.27025231288089,-109.4119719
14457,3,56,9,5,13,0,86,38.27025231288089,-109.4117024
14458,4,57,10,3,16,1,91,38.27025231288089,-109.4114329
14459,4,54,12,3,17,2,92,38.27025231288089,-109.4111634
14460,5,52,13,4,17,2,93,38.27025231288089,-109.4108939
14461,4,52,13,5,18,1,93,38.27025231288089,-109.4106244
14462,5,51,13,5,18,1,93,38.27025231288089,-109.4103549
14463,5,51,13,5,17,1,92,38.27025231288089,-109.4100855
14464,5,52,13,5,17,1,93,38.27025231288089,-109.409816
14465,6,50,13,6,17,1,93,38.27025231288089,-109.4095465
14466,6,49,13,5,17,1,91,38.27025231288089,-109.409277
14467,6,47,12,6,17,1,89,38.27025231288089,-109.4090075
14468,7,48,12,5,17,1,90,38.27025231288089,-109.408738
14469,6,49,12,5,17,1,90,38.27025231288089,-109.4084685
14470,6,50,12,5,16,1,90,38.27025231288089,-109.408199
14471,6,51,13,6,15,2,93,38.27025231288089,-109.4079295
14472,5,51,12,6,16,2,92,38.27025231288089,-109.40766
14473,5,51,13,6,16,1,92,38.27025231288089,-109.4073905
14474,6,50,13,6,16,1,92,38.27025231288089,-109.407121
14475,6,48,13,6,17,1,91,38.27025231288089,-109.4068515
14476,2,27,14,3,8,18,72,38.27025231288089,-109.3879869
14477,1,23,16,0,5,25,70,38.27025231288089,-109.3877174
14478,1,25,15,1,5,23,70,38.27025231288089,-109.3874479
14479,1,27,14,1,6,21,70,38.27025231288089,-109.3871784
14480,2,28,12,1,6,20,69,38.27025231288089,-109.3869089
14481,1,29,12,0,7,18,67,38.27025231288089,-109.3866394
14482,2,27,11,0,9,15,64,38.27025231288089,-109.3863699
14483,2,27,12,0,7,19,67,38.27025231288089,-109.3861004
14484,2,30,12,0,7,18,69,38.27025231288089,-109.3858309
14485,3,34,11,1,10,13,72,38.27025231288089,-109.3855614
14486,5,38,12,6,13,7,81,38.27025231288089,-109.3852919
14487,8,37,13,10,15,4,87,38.27025231288089,-109.3850225
14488,10,35,13,11,15,3,87,38.27025231288089,-109.384753
14489,11,35,13,9,14,4,86,38.27025231288089,-109.3844835
14490,11,36,13,8,15,5,88,38.27025231288089,-109.384214
14491,10,40,13,7,15,4,89,38.27025231288089,-109.3839445
14492,9,41,13,6,15,4,88,38.27025231288089,-109.383675
14493,9,41,13,7,15,4,89,38.27025231288089,-109.3834055
14494,8,41,13,7,15,4,88,38.27025231288089,-109.383136
14495,7,39,13,5,14,6,84,38.27025231288089,-109.3828665
14496,5,37,12,4,12,8,78,38.27025231288089,-109.382597
14497,5,34,12,3,11,11,76,38.27025231288089,-109.3823275
14498,4,30,13,3,8,16,74,38.27025231288089,-109.382058
14499,3,27,15,2,7,20,74,38.27025231288089,-109.3817885
14500,2,25,14,2,6,20,69,38.27025231288089,-109.381519
14501,3,35,12,1,11,12,74,38.27025231288089,-109.3812495
14502,3,36,12,2,13,10,76,38.27025231288089,-109.38098
14503,4,33,12,3,13,10,75,38.27025231288089,-109.3807105
14504,5,31,12,5,13,9,75,38.27025231288089,-109.380441
14505,8,34,13,5,12,6,78,38.27025231288089,-109.3801716
14506,3,37,11,4,15,5,75,38.27025231288089,-109.3799021
14507,2,39,11,2,15,7,76,38.27025231288089,-109.3796326
14508,3,36,11,2,12,10,74,38.27025231288089,-109.3793631
14509,3,28,12,3,9,14,69,38.27025231288089,-109.3790936
14510,3,32,12,1,10,13,71,38.27025231288089,-109.3788241
14511,2,45,11,0,13,10,81,38.27025231288089,-109.3785546
14512,2,45,10,0,12,10,79,38.27025231288089,-109.3782851
14513,3,39,10,0,11,11,74,38.27025231288089,-109.3780156
14514,3,38,11,0,13,10,75,38.27025231288089,-109.3777461
14515,2,29,13,1,8,16,69,38.27025231288089,-109.3774766
14516,3,26,12,0,6,18,65,38.27025231288089,-109.3772071
14517,4,28,12,1,8,15,68,38.27025231288089,-109.3769376
14518,5,35,13,2,11,11,77,38.27025231288089,-109.3766681
14519,3,33,14,9,16,8,83,38.27025231288089,-109.3763986
14520,5,31,14,10,16,10,86,38.27025231288089,-109.3761291
14521,6,29,14,11,16,9,85,38.27025231288089,-109.3758596
14522,7,28,14,12,16,8,85,38.27025231288089,-109.3755901
14523,10,28,14,11,15,8,86,38.27025231288089,-109.3753206
14524,9,30,14,12,15,7,87,38.27025231288089,-109.3750512
14525,11,27,13,15,14,3,83,38.27025231288089,-109.3747817
14526,16,22,11,15,13,2,79,38.27025231288089,-109.3745122
14527,15,18,11,15,14,1,74,38.27025231288089,-109.3742427
14528,15,20,12,22,11,1,81,38.27025231288089,-109.3739732
14529,16,28,13,13,10,4,84,38.27025231288089,-109.3737037
14530,15,28,13,11,10,5,82,38.27025231288089,-109.3734342
14531,13,29,13,10,10,7,82,38.27025231288089,-109.3731647
14532,10,31,15,7,6,14,83,38.27025231288089,-109.3728952
14533,5,26,17,1,5,25,79,38.27025231288089,-109.3726257
14534,3,20,19,1,1,30,74,38.27025231288089,-109.3723562
14535,2,21,15,0,4,27,69,38.27025231288089,-109.3720867
14536,3,24,14,0,6,21,68,38.27025231288089,-109.3718172
14537,5,32,16,2,8,17,80,38.27025231288089,-109.3715477
14538,4,33,17,4,6,18,82,38.27025231288089,-109.3712782
14539,2,31,16,6,4,19,78,38.27025231288089,-109.3710087
14540,3,27,15,0,7,24,76,38.27025231288089,-109.3707392
14541,2,27,15,0,9,26,79,38.27025231288089,-109.3704697
14542,4,30,15,0,8,21,78,38.27025231288089,-109.3702003
14543,3,27,14,0,9,22,75,38.27025231288089,-109.3699308
14544,2,29,15,0,8,23,77,38.27025231288089,-109.3696613
14545,2,32,14,3,7,20,78,38.27025231288089,-109.3693918
14546,4,29,13,10,10,11,77,38.27025231288089,-109.3691223
14547,4,27,14,10,9,14,78,38.27025231288089,-109.3688528
14548,9,29,12,11,19,7,87,38.27025231288089,-109.3685833
14549,5,26,13,15,21,5,85,38.27025231288089,-109.3683138
14550,4,21,11,15,20,6,77,38.27025231288089,-109.3680443
14551,7,14,10,16,13,7,67,38.27025231288089,-109.3677748
14552,5,7,6,10,7,8,43,38.27025231288089,-109.3675053
14553,7,9,13,22,16,7,74,38.27025231288089,-109.3672358
14554,4,17,10,26,14,6,77,38.27025231288089,-109.3669663
14555,2,20,10,19,13,5,69,38.27025231288089,-109.3666968
14556,7,26,9,13,14,5,74,38.27025231288089,-109.3664273
14557,2,27,13,11,11,14,78,38.27025231288089,-109.3661578
14558,2,23,15,7,4,27,78,38.27025231288089,-109.3658883
14559,1,24,16,0,3,31,75,38.27025231288089,-109.3656188
14560,2,20,16,0,0,29,67,38.27025231288089,-109.3653493
14561,1,19,14,0,0,28,62,38.27025231288089,-109.3650799
14562,2,19,16,0,0,29,66,38.27025231288089,-109.3648104
14563,1,18,16,0,0,30,65,38.27025231288089,-109.3645409
14564,0,17,16,0,0,31,64,38.27025231288089,-109.3642714
14565,0,16,16,0,0,29,61,38.27025231288089,-109.3640019
14566,1,18,14,1,1,24,59,38.27025231288089,-109.3637324
14567,1,21,12,1,2,22,59,38.27025231288089,-109.3634629
14568,1,19,12,1,3,20,56,38.27025231288089,-109.3631934
14569,2,19,13,1,4,20,59,38.27025231288089,-109.3629239
14570,4,22,14,3,3,18,64,38.27025231288089,-109.3626544
14571,1,22,9,3,5,9,49,38.27025231288089,-109.3623849
14572,6,29,5,4,6,4,54,38.27025231288089,-109.3621154
14573,4,22,5,4,6,5,46,38.27025231288089,-109.3618459
14574,7,25,7,5,9,5,58,38.27025231288089,-109.3615764
14575,6,25,9,5,8,7,60,38.27025231288089,-109.3613069
14576,2,26,10,4,8,10,60,38.27025231288089,-109.3610374
14577,2,30,10,3,8,12,65,38.27025231288089,-109.3607679
14578,2,30,11,2,8,14,67,38.27025231288089,-109.3604984
14579,3,29,12,1,6,17,68,38.27025231288089,-109.360229
14580,2,22,14,0,4,22,64,38.27025231288089,-109.3599595
14581,2,25,16,0,4,24,71,38.27025231288089,-109.35969
14582,2,28,16,0,6,24,76,38.27025231288089,-109.3594205
14583,2,27,15,0,5,24,73,38.27025231288089,-109.359151
14584,1,25,16,0,3,27,72,38.27025231288089,-109.3588815
14585,1,23,17,0,4,30,75,38.27025231288089,-109.358612
14586,1,25,17,0,4,31,78,38.27025231288089,-109.3583425
14587,1,25,18,0,4,31,79,38.27025231288089,-109.358073
14588,1,26,18,0,5,30,80,38.27025231288089,-109.3578035
14589,1,26,19,0,4,32,82,38.27025231288089,-109.357534
14590,0,25,19,0,4,32,80,38.27025231288089,-109.3572645
14591,0,26,17,0,3,31,77,38.27025231288089,-109.356995
14592,4,24,16,4,4,29,81,38.27025231288089,-109.3567255
14593,5,25,16,8,3,24,81,38.27025231288089,-109.356456
14594,1,35,16,7,6,19,84,38.27025231288089,-109.3561865
14595,1,30,17,0,12,22,82,38.27025231288089,-109.355917
14596,1,27,17,0,12,22,79,38.27025231288089,-109.3556475
14597,2,27,16,4,11,19,79,38.27025231288089,-109.355378
14598,3,31,17,6,10,19,86,38.27025231288089,-109.3551086
14599,2,26,17,9,10,19,83,38.27025231288089,-109.3548391
14600,2,24,18,6,10,24,84,38.27025231288089,-109.3545696
14601,2,21,18,3,12,25,81,38.27025231288089,-109.3543001
14602,1,20,18,3,12,26,80,38.27025231288089,-109.3540306
14603,3,17,14,15,11,23,83,38.27025231288089,-109.3537611
14604,1,16,15,13,16,17,78,38.27025231288089,-109.3534916
14605,1,13,15,8,19,16,72,38.27025231288089,-109.3532221
14606,0,4,9,0,9,17,39,38.27025231288089,-109.3529526
14607,0,1,7,0,4,15,27,38.27025231288089,-109.3526831
14608,0,6,7,2,4,9,28,38.27025231288089,-109.3524136
14609,1,16,14,7,11,15,64,38.27025231288089,-109.3521441
14610,2,16,18,7,8,21,72,38.27025231288089,-109.3518746
14611,1,19,21,2,7,28,78,38.27025231288089,-109.3516051
14612,1,24,20,0,8,29,82,38.27025231288089,-109.3513356
14613,1,24,21,2,10,28,86,38.27025231288089,-109.3510661
14614,1,20,22,2,8,31,84,38.27025231288089,-109.3507966
14615,1,19,22,3,6,31,82,38.27025231288089,-109.3505271
14616,1,19,21,4,7,30,82,38.27025231288089,-109.3502577
14617,2,17,20,4,8,27,78,38.27025231288089,-109.3499882
14618,2,19,20,3,7,29,80,38.27025231288089,-109.3497187
14619,2,22,20,2,6,29,81,38.27025231288089,-109.3494492
14620,2,24,20,1,6,28,81,38.27025231288089,-109.3491797
14621,1,23,20,2,6,29,81,38.27025231288089,-109.3489102
14622,1,22,20,2,6,29,80,38.27025231288089,-109.3486407
14623,1,21,19,2,5,29,77,38.27025231288089,-109.3483712
14624,2,21,19,3,5,29,79,38.27025231288089,-109.3481017
14625,3,20,19,6,5,27,80,38.27025231288089,-109.3478322
14626,3,20,18,5,4,26,76,38.27025231288089,-109.3475627
14627,4,19,19,5,2,27,76,38.27025231288089,-109.3472932
14628,4,20,19,5,3,26,77,38.27025231288089,-109.3470237
14629,3,20,19,3,3,28,76,38.27025231288089,-109.3467542
14630,1,20,19,0,3,32,75,38.27025231288089,-109.3464847
14631,1,19,18,0,1,29,68,38.27025231288089,-109.3462152
14632,1,17,15,0,2,24,59,38.27025231288089,-109.3459457
14633,1,19,16,0,2,25,63,38.27025231288089,-109.3456762
14634,1,23,18,1,4,28,75,38.27025231288089,-109.3454068
14635,2,24,19,3,6,29,83,38.27025231288089,-109.3451373
14636,1,27,17,1,6,26,78,38.27025231288089,-109.3448678
14637,4,30,16,3,7,22,82,38.27025231288089,-109.3445983
14638,8,31,14,6,9,15,83,38.27025231288089,-109.3443288
14639,10,33,13,8,11,11,86,38.27025231288089,-109.3440593
14640,12,35,14,9,9,9,88,38.27025231288089,-109.3437898
14641,15,37,13,11,9,5,90,38.27025231288089,-109.3435203
14642,16,38,13,11,10,3,91,38.27025231288089,-109.3432508
14643,15,39,13,11,10,3,91,38.27025231288089,-109.3429813
14644,12,40,13,11,11,3,90,38.27025231288089,-109.3427118
14645,7,41,13,9,12,5,87,38.27025231288089,-109.3424423
14646,8,40,14,10,11,6,89,38.27025231288089,-109.3421728
14647,9,40,14,11,11,5,90,38.27025231288089,-109.3419033
14648,9,40,14,11,11,4,89,38.27025231288089,-109.3416338
14649,9,40,14,12,11,3,89,38.27025231288089,-109.3413643
14650,10,39,13,12,11,3,88,38.27025231288089,-109.3410948
14651,10,38,13,12,13,3,89,38.27025231288089,-109.3408253
14652,12,37,12,12,11,4,88,38.27025231288089,-109.3405558
14653,17,34,12,12,10,4,89,38.27025231288089,-109.3402864
14654,21,32,11,12,11,3,90,38.27025231288089,-109.3400169
14655,19,32,12,12,11,3,89,38.27025231288089,-109.3397474
14656,20,31,12,12,11,3,89,38.27025231288089,-109.3394779
14657,19,31,12,13,10,3,88,38.27025231288089,-109.3392084
14658,17,32,12,13,10,4,88,38.27025231288089,-109.3389389
14659,14,35,12,12,11,4,88,38.27025231288089,-109.3386694
14660,15,36,12,11,10,5,89,38.27025231288089,-109.3383999
14661,2,42,10,0,13,10,77,38.26998281829566,-109.4381129
14662,2,40,11,2,15,8,78,38.26998281829566,-109.4378434
14663,1,43,11,1,15,8,79,38.26998281829566,-109.4375739
14664,1,47,11,0,15,9,83,38.26998281829566,-109.4373044
14665,1,46,11,0,13,9,80,38.26998281829566,-109.4370349
14666,2,42,10,1,10,8,73,38.26998281829566,-109.4367654
14667,3,40,12,4,10,7,76,38.26998281829566,-109.4364959
14668,3,35,12,4,9,7,70,38.26998281829566,-109.4362264
14669,3,30,11,3,7,9,63,38.26998281829566,-109.4359569
14670,2,27,11,6,10,7,63,38.26998281829566,-109.4356874
14671,6,28,11,11,15,5,76,38.26998281829566,-109.4354179
14672,8,27,12,18,20,3,88,38.26998281829566,-109.4351484
14673,1,23,11,22,28,3,88,38.26998281829566,-109.434879
14674,3,20,11,23,27,3,87,38.26998281829566,-109.4346095
14675,3,22,13,17,26,4,85,38.26998281829566,-109.43434
14676,2,28,13,10,21,9,83,38.26998281829566,-109.4340705
14677,0,31,13,7,15,12,78,38.26998281829566,-109.433801
14678,0,28,11,3,12,12,66,38.26998281829566,-109.4335315
14679,3,41,10,0,13,10,77,38.26998281829566,-109.433262
14680,1,40,10,1,13,9,74,38.26998281829566,-109.4329925
14681,2,46,11,0,17,5,81,38.26998281829566,-109.432723
14682,3,47,12,4,19,3,88,38.26998281829566,-109.4324535
14683,3,45,12,8,20,1,89,38.26998281829566,-109.432184
14684,3,44,13,9,19,1,89,38.26998281829566,-109.4319145
14685,2,44,13,9,19,2,89,38.26998281829566,-109.431645
14686,2,39,12,6,17,7,83,38.26998281829566,-109.4313755
14687,1,35,11,2,14,11,74,38.26998281829566,-109.431106
14688,1,37,11,0,13,11,73,38.26998281829566,-109.4308365
14689,1,39,11,1,15,9,76,38.26998281829566,-109.430567
14690,1,32,12,1,11,16,73,38.26998281829566,-109.4302975
14691,1,30,13,0,10,20,74,38.26998281829566,-109.430028
14692,0,28,12,2,11,17,70,38.26998281829566,-109.4297586
14693,1,29,10,6,10,11,67,38.26998281829566,-109.4294891
14694,1,31,10,4,11,10,67,38.26998281829566,-109.4292196
14695,1,36,10,2,12,10,71,38.26998281829566,-109.4289501
14696,2,40,11,2,15,7,77,38.26998281829566,-109.4286806
14697,2,42,11,3,17,5,80,38.26998281829566,-109.4284111
14698,3,44,11,1,14,7,80,38.26998281829566,-109.4281416
14699,3,41,12,2,17,7,82,38.26998281829566,-109.4278721
14700,4,41,12,4,17,5,83,38.26998281829566,-109.4276026
14701,4,41,12,4,17,5,83,38.26998281829566,-109.4273331
14702,2,41,12,2,16,7,80,38.26998281829566,-109.4270636
14703,2,39,11,1,14,9,76,38.26998281829566,-109.4267941
14704,2,39,10,1,12,9,73,38.26998281829566,-109.4265246
14705,1,34,10,2,11,9,67,38.26998281829566,-109.4262551
14706,1,29,10,4,11,10,65,38.26998281829566,-109.4259856
14707,1,30,11,4,13,9,68,38.26998281829566,-109.4257161
14708,0,31,11,0,11,14,67,38.26998281829566,-109.4254466
14709,0,32,13,2,14,13,74,38.26998281829566,-109.4251771
